BacDive_ID,Name,Oxygen,Gram,Tolerance
4167,Desulfovibrio psychrotolerans,"anaerobe, anaerobe, aerotolerant",Negative,Anaerobes
4148,Desulfovibrio putealis,"anaerobe, anaerobe",Negative,Anaerobes
4164,Desulfovibrio tunisiensis,"anaerobe, anaerobe",Negative,Anaerobes
133400,Desulfuribacillus stibiiarsenatis,obligate anaerobe,Negative,Anaerobes
2497,Desulfurispirillum indicum,"anaerobe, obligate anaerobe",Negative,Anaerobes
140298,Desulfurobacterium indicum,anaerobe,Negative,Anaerobes
4238,Desulfuromonas svalbardensis,"anaerobe, anaerobe",Negative,Anaerobes
4210,Desulfuromusa ferrireducens,"anaerobe, anaerobe",Negative,Anaerobes
17775,Dethiosulfovibrio salsuginis,"anaerobe, anaerobe",Negative,Anaerobes
133163,Devosia confluentis,anaerobe,Negative,Anaerobes
17123,Dialister micraerophilus,"anaerobe, anaerobe",Negative,Anaerobes
134144,Dialister propionicifaciens,anaerobe,Negative,Anaerobes
17124,Dialister succinatiphilus,anaerobe,Negative,Anaerobes
4350,Dickeya dadantii subsp. dadantii,facultative anaerobe,Negative,Anaerobes
4349,Dickeya dadantii subsp. dieffenbachiae,facultative anaerobe,Negative,Anaerobes
4351,Dickeya dianthicola,facultative anaerobe,Negative,Anaerobes
4352,Dickeya zeae,facultative anaerobe,Negative,Anaerobes
4239,Dictyoglomus thermophilum,"anaerobe, anaerobe",Negative,Anaerobes
4240,Dictyoglomus turgidum,"anaerobe, obligate anaerobe",Negative,Anaerobes
23455,Dissulfuribacter thermophilus,"anaerobe, anaerobe",Negative,Anaerobes
133815,Dysgonomonas oryzarvi,facultative anaerobe,Negative,Anaerobes
17719,Echinicola pacifica,facultative anaerobe,Negative,Anaerobes
4279,Ectothiorhodospira variabilis,"anaerobe, anaerobe",Negative,Anaerobes
134023,Endozoicomonas euniceicola,facultative anaerobe,Negative,Anaerobes
134024,Endozoicomonas gorgoniicola,facultative anaerobe,Negative,Anaerobes
23035,Endozoicomonas numazuensis,facultative anaerobe,Negative,Anaerobes
17218,Enterovibrio nigricans,facultative anaerobe,Negative,Anaerobes
4404,Erwinia piriflorinigrans,facultative anaerobe,Negative,Anaerobes
4408,Erwinia typographi,facultative anaerobe,Negative,Anaerobes
133718,Erwinia uzenensis,facultative anaerobe,Negative,Anaerobes
134353,Exilispira thermophila,anaerobe,Negative,Anaerobes
132681,Falcatimonas natans,anaerobe,Negative,Anaerobes
133991,Ferrimonas gelatinilytica,anaerobe,Negative,Anaerobes
5455,Ferrimonas marina,"aerobe, facultative anaerobe",Negative,Anaerobes
133937,Ferrimonas pelagia,anaerobe,Negative,Anaerobes
24008,Ferrimonas sediminum,facultative anaerobe,Negative,Anaerobes
5458,Ferrimonas senticii,facultative anaerobe,Negative,Anaerobes
23861,Fervidicella metallireducens,"anaerobe, anaerobe",Negative,Anaerobes
16698,Fervidicola ferrireducens,"anaerobe, anaerobe",Negative,Anaerobes
17038,Fervidobacterium changbaicum,"anaerobe, anaerobe",Negative,Anaerobes
17033,Fervidobacterium nodosum,"anaerobe, obligate anaerobe",Negative,Anaerobes
3835,Fibrella aestuarina,facultative anaerobe,Negative,Anaerobes
132986,Flavobacterium aquicola,facultative anaerobe,Negative,Anaerobes
5567,Flavobacterium defluvii,facultative anaerobe,Negative,Anaerobes
5569,Flavobacterium filum,facultative anaerobe,Negative,Anaerobes
133551,Flavobacterium glycines,facultative anaerobe,Negative,Anaerobes
5512,Flavobacterium hydatis,facultative anaerobe,Negative,Anaerobes
133578,Flavobacterium ponti,anaerobe,Negative,Anaerobes
5574,Flavobacterium sasangense,facultative anaerobe,Negative,Anaerobes
14023,Fodinicurvata fenggangensis,facultative anaerobe,Negative,Anaerobes
14024,Fodinicurvata sediminis,facultative anaerobe,Negative,Anaerobes
133841,Fontibacter ferrireducens,facultative anaerobe,Negative,Anaerobes
5588,Formosa agariphila,facultative anaerobe,Negative,Anaerobes
140267,Fournierella massiliensis,anaerobe,Negative,Anaerobes
4377,Franconibacter helveticus,facultative anaerobe,Negative,Anaerobes
4380,Franconibacter pulveris,facultative anaerobe,Negative,Anaerobes
23457,Fretibacterium fastidiosum,"anaerobe, anaerobe",Negative,Anaerobes
132158,Frischella perrara,anaerobe,Negative,Anaerobes
5993,Fuchsiella alkaliacetigena,anaerobe,Negative,Anaerobes
5762,Fusobacterium nucleatum subsp. animalis,anaerobe,Negative,Anaerobes
13657,Gemmobacter caeni,facultative anaerobe,Negative,Anaerobes
133857,Gemmobacter fontiphilus,facultative anaerobe,Negative,Anaerobes
134036,Gemmobacter lanyuensis,facultative anaerobe,Negative,Anaerobes
133682,Gemmobacter nanjingensis,anaerobe,Negative,Anaerobes
130339,Geoalkalibacter subterraneus,"anaerobe, anaerobe",Negative,Anaerobes
5803,Geobacter bemidjiensis,"anaerobe, anaerobe",Negative,Anaerobes
5807,Geobacter daltonii,"anaerobe, anaerobe",Negative,Anaerobes
23031,Geobacter luticola,"anaerobe, anaerobe",Negative,Anaerobes
134111,Geobacter psychrophilus,anaerobe,Negative,Anaerobes
5806,Geobacter toluenoxydans,"anaerobe, anaerobe",Negative,Anaerobes
133723,Geofilum rubicundum,facultative anaerobe,Negative,Anaerobes
23992,Gibbsiella dentisursi,facultative anaerobe,Negative,Anaerobes
24739,Gracilimonas mengyeensis,facultative anaerobe,Negative,Anaerobes
140661,Gynuella sunshinyii,facultative anaerobe,Negative,Anaerobes
133593,Hafnia paralvei,facultative anaerobe,Negative,Anaerobes
5982,Halanaerobacter jeridensis,anaerobe,Negative,Anaerobes
5977,Halarchaeum acidiphilum,anaerobe,Negative,Anaerobes
134335,Halobacterium salinarum,facultative anaerobe,Negative,Anaerobes
2441,Halochromatium roseum,anaerobe,Negative,Anaerobes
4153,Halodesulfovibrio marinisediminis,"anaerobe, obligate anaerobe, anaerobe",Negative,Anaerobes
133061,Halodesulfovibrio spirochaetisodalis,obligate anaerobe,Negative,Anaerobes
133412,Halofilum ochraceum,facultative anaerobe,Negative,Anaerobes
6060,Halomonas korlensis,facultative anaerobe,Negative,Anaerobes
133225,Halomonas lutescens,facultative anaerobe,Negative,Anaerobes
134008,Halopenitus malekzadehii,anaerobe,Negative,Anaerobes
5882,Halorhabdus tiamatea,"anaerobe, anaerobe",Negative,Anaerobes
5852,Halospina denitrificans,facultative anaerobe,Negative,Anaerobes
6007,Halovibrio denitrificans,facultative anaerobe,Negative,Anaerobes
132644,Harryflintia acetispora,anaerobe,Negative,Anaerobes
6109,Helicobacter suis,"anaerobe, microaerophile",Negative,Anaerobes
4188,Hippea alviniae,"anaerobe, anaerobe",Negative,Anaerobes
4187,Hippea jasoniae,"anaerobe, anaerobe",Negative,Anaerobes
509,Hydrogenivirga caldilitoris,anaerobe,Negative,Anaerobes
17692,Hydrogenoanaerobacterium saccharovorans,"anaerobe, anaerobe",Negative,Anaerobes
131181,Hydrotalea flava,facultative anaerobe,Negative,Anaerobes
6237,Idiomarina sediminum,facultative anaerobe,Negative,Anaerobes
17819,Ignavibacterium album,anaerobe,Negative,Anaerobes
4191,Ignicoccus hospitalis,"anaerobe, anaerobe",Negative,Anaerobes
4189,Ignicoccus islandicus,"anaerobe, anaerobe",Negative,Anaerobes
4190,Ignicoccus pacificus,"anaerobe, anaerobe",Negative,Anaerobes
2473,Imhoffiella bheemlica,"obligate anaerobe, anaerobe",Negative,Anaerobes
24800,Jeongeupia chitinilytica,facultative anaerobe,Negative,Anaerobes
10529,Jeongeupia naejangsanensis,facultative anaerobe,Negative,Anaerobes
17784,Jonquetella anthropi,"anaerobe, anaerobe",Negative,Anaerobes
397,Kangiella aquimarina,anaerobe,Negative,Anaerobes
396,Kangiella koreensis,anaerobe,Negative,Anaerobes
133836,Kangiella sediminilitoris,anaerobe,Negative,Anaerobes
140547,Kingella negevensis,"aerobe, facultative anaerobe",Negative,Anaerobes
133798,Kistimonas scapharcae,facultative anaerobe,Negative,Anaerobes
133650,Klebsiella variicola,facultative anaerobe,Negative,Anaerobes
134041,Kordia antarctica,facultative anaerobe,Negative,Anaerobes
133472,Kosakonia oryzae,facultative anaerobe,Negative,Anaerobes
17071,Kosmotoga olearia,"anaerobe, anaerobe",Negative,Anaerobes
17073,Kosmotoga shengliensis,"anaerobe, anaerobe",Negative,Anaerobes
133336,Labilibacter aurantiacus,facultative anaerobe,Negative,Anaerobes
17414,Labrys wisconsinensis,facultative anaerobe,Negative,Anaerobes
2287,Lacticigenium naphtae,"anaerobe, facultative anaerobe",Negative,Anaerobes
10422,Lebetimonas acidiphila,"anaerobe, anaerobe",Negative,Anaerobes
13732,Leisingera daeponensis,anaerobe,Negative,Anaerobes
503,Leptolinea tardivitalis,"anaerobe, anaerobe",Negative,Anaerobes
17864,Leptotrichia goodfellowii,"anaerobe, anaerobe",Negative,Anaerobes
17865,Leptotrichia hofstadii,"anaerobe, anaerobe",Negative,Anaerobes
17866,Leptotrichia shahii,"anaerobe, anaerobe",Negative,Anaerobes
17867,Leptotrichia wadei,"anaerobe, anaerobe",Negative,Anaerobes
504,Levilinea saccharolytica,"anaerobe, anaerobe",Negative,Anaerobes
3034,Limnohabitans parvus,"aerobe, facultative anaerobe",Negative,Anaerobes
3035,Limnohabitans planktonicus,"aerobe, facultative anaerobe",Negative,Anaerobes
140500,Longibacter salinarum,facultative anaerobe,Negative,Anaerobes
133694,Lutibacter aestuarii,facultative anaerobe,Negative,Anaerobes
140510,Lutimaribacter marinistellae,facultative anaerobe,Negative,Anaerobes
24514,Lutimaribacter saemankumensis,facultative anaerobe,Negative,Anaerobes
17493,Lysobacter capsici,facultative anaerobe,Negative,Anaerobes
17495,Lysobacter oryzae,facultative anaerobe,Negative,Anaerobes
23250,Magnetovibrio blakemorei,"anaerobe, microaerophile",Negative,Anaerobes
140470,Mangrovibacter phragmitis,facultative anaerobe,Negative,Anaerobes
5243,Mangrovibacter plantisponsor,facultative anaerobe,Negative,Anaerobes
17815,Mangroviflexus xiamenensis,"anaerobe, anaerobe",Negative,Anaerobes
2451,Marichromatium indicum,anaerobe,Negative,Anaerobes
133223,Marinibaculum pumilum,facultative anaerobe,Negative,Anaerobes
133197,Marinifilum albidiflavum,facultative anaerobe,Negative,Anaerobes
133508,Marinifilum fragile,facultative anaerobe,Negative,Anaerobes
133030,Marinitoga arctica,anaerobe,Negative,Anaerobes
17042,Marinitoga hydrogenitolerans,"anaerobe, anaerobe",Negative,Anaerobes
17044,Marinitoga litoralis,"anaerobe, anaerobe",Negative,Anaerobes
483,Marinobacter daepoensis,anaerobe,Negative,Anaerobes
481,Marinobacter flavimaris,anaerobe,Negative,Anaerobes
473,Marinobacter hydrocarbonoclasticus,"aerobe, anaerobe",Negative,Anaerobes
489,Marinobacter salsuginis,facultative anaerobe,Negative,Anaerobes
491,Marinobacter santoriniensis,facultative anaerobe,Negative,Anaerobes
461,Marinobacterium litorale,facultative anaerobe,Negative,Anaerobes
140627,Marinobacterium zhoushanense,facultative anaerobe,Negative,Anaerobes
133970,Martelella endophytica,facultative anaerobe,Negative,Anaerobes
17126,Megamonas funiformis,"anaerobe, anaerobe",Negative,Anaerobes
140555,Megasphaera hexanoica,anaerobe,Negative,Anaerobes
17131,Megasphaera paucivorans,"anaerobe, anaerobe",Negative,Anaerobes
17132,Megasphaera sueciensis,"anaerobe, anaerobe",Negative,Anaerobes
24801,Melioribacter roseus,facultative anaerobe,Negative,Anaerobes
24785,Mesoaciditoga lauensis,"anaerobe, anaerobe",Negative,Anaerobes
24816,Mesotoga infera,"anaerobe, anaerobe",Negative,Anaerobes
23347,Metallibacterium scheffleri,facultative anaerobe,Negative,Anaerobes
6950,Methanobacterium arcticum,"anaerobe, anaerobe",Negative,Anaerobes
6956,Methanobacterium lacus,anaerobe,Negative,Anaerobes
6949,Methanobacterium veterum,"anaerobe, anaerobe",Negative,Anaerobes
17667,Methanocella paludicola,anaerobe,Negative,Anaerobes
24159,Methanoculleus horonobensis,"anaerobe, anaerobe",Negative,Anaerobes
132893,Methanoculleus hydrogenitrophicus,anaerobe,Negative,Anaerobes
17853,Methanolinea tarda,"anaerobe, anaerobe",Negative,Anaerobes
132665,Methanomicrobium antiquum,obligate anaerobe,Negative,Anaerobes
17856,Methanoregula boonei,"anaerobe, anaerobe",Negative,Anaerobes
7136,Methanospirillum lacunae,"anaerobe, anaerobe",Negative,Anaerobes
24171,Methanospirillum stamsii,"anaerobe, anaerobe",Negative,Anaerobes
23100,Methylotenera versatilis,facultative anaerobe,Negative,Anaerobes
467,Microbulbifer agarilyticus,facultative anaerobe,Negative,Anaerobes
466,Microbulbifer thermotolerans,facultative anaerobe,Negative,Anaerobes
133406,Micropepsis pineolensis,anaerobe,Negative,Anaerobes
206,Mobiluncus mulieris,"anaerobe, anaerobe",Negative,Anaerobes
133346,Motilimonas eburnea,facultative anaerobe,Negative,Anaerobes
133251,Mucilaginibacter antarcticus,facultative anaerobe,Negative,Anaerobes
133884,Mucilaginibacter jinjuensis,facultative anaerobe,Negative,Anaerobes
133750,Mucilaginibacter litoreus,facultative anaerobe,Negative,Anaerobes
133738,Mucilaginibacter soli,facultative anaerobe,Negative,Anaerobes
134114,Mucispirillum schaedleri,anaerobe,Negative,Anaerobes
134341,Muricauda lutimaris,facultative anaerobe,Negative,Anaerobes
5619,Muricauda ruestringensis,facultative anaerobe,Negative,Anaerobes
10431,Nautilia abyssi,"anaerobe, anaerobe",Negative,Anaerobes
133549,Nautilia nitratireducens,anaerobe,Negative,Anaerobes
10430,Nautilia profundicola,"anaerobe, anaerobe",Negative,Anaerobes
17206,Negativicoccus succinicivorans,"anaerobe, anaerobe",Negative,Anaerobes
10493,Neisseria animaloris,facultative anaerobe,Negative,Anaerobes
23151,Neisseria oralis,facultative anaerobe,Negative,Anaerobes
10496,Neisseria shayeganii,"microaerophile, facultative anaerobe",Negative,Anaerobes
10498,Neisseria wadsworthii,"microaerophile, facultative anaerobe",Negative,Anaerobes
10494,Neisseria zoodegmatis,facultative anaerobe,Negative,Anaerobes
133788,Neptunomonas concharum,facultative anaerobe,Negative,Anaerobes
11282,Neptunomonas japonica,facultative anaerobe,Negative,Anaerobes
10423,Nitratifractor salsuginis,facultative anaerobe,Negative,Anaerobes
10424,Nitratiruptor tergarcus,facultative anaerobe,Negative,Anaerobes
140483,Noviherbaspirillum autotrophicum,facultative anaerobe,Negative,Anaerobes
140482,Noviherbaspirillum denitrificans,facultative anaerobe,Negative,Anaerobes
24271,Noviherbaspirillum psychrotolerans,facultative anaerobe,Negative,Anaerobes
14152,Novosphingobium pentaromativorans,facultative anaerobe,Negative,Anaerobes
18136,Oceanotoga teriensis,"anaerobe, anaerobe",Negative,Anaerobes
134112,Odoribacter denticanis,anaerobe,Negative,Anaerobes
12521,Odoribacter laneus,"anaerobe, anaerobe",Negative,Anaerobes
23458,Oligosphaera ethanolica,"anaerobe, anaerobe",Negative,Anaerobes
24796,Orbus sasakiae,facultative anaerobe,Negative,Anaerobes
506,Ornatilinea apprima,"anaerobe, anaerobe, obligate anaerobe",Negative,Anaerobes
133342,Oryzomicrobium terrae,facultative anaerobe,Negative,Anaerobes
133851,Oscillibacter ruminantium,anaerobe,Negative,Anaerobes
17691,Oscillibacter valericigenes,"anaerobe, anaerobe",Negative,Anaerobes
11759,Otariodibacter oris,anaerobe,Negative,Anaerobes
2979,Ottowia thiooxydans,facultative anaerobe,Negative,Anaerobes
133980,Paenalcaligenes hermetiae,facultative anaerobe,Negative,Anaerobes
140618,Paenibacillus aceti,facultative anaerobe,Negative,Anaerobes
11575,Paenibacillus anaericanus,facultative anaerobe,Negative,Anaerobes
140474,Paenibacillus apis,facultative anaerobe,Negative,Anaerobes
11581,Paenibacillus cookii,facultative anaerobe,Negative,Anaerobes
140475,Paenibacillus intestini,facultative anaerobe,Negative,Anaerobes
11598,Paenibacillus motobuensis,facultative anaerobe,Negative,Anaerobes
132640,Paenibacillus silagei,facultative anaerobe,Negative,Anaerobes
134006,Paenibacillus taihuensis,facultative anaerobe,Negative,Anaerobes
11630,Paenibacillus urinalis,facultative anaerobe,Negative,Anaerobes
11601,Paenibacillus wynnii,facultative anaerobe,Negative,Anaerobes
12496,Paludibacter propionicigenes,"anaerobe, anaerobe, obligate anaerobe",Negative,Anaerobes
10525,Paludibacterium yongneupense,facultative anaerobe,Negative,Anaerobes
13690,Pannonibacter phragmitetus,facultative anaerobe,Negative,Anaerobes
5017,Pantoea allii,facultative anaerobe,Negative,Anaerobes
5008,Pantoea anthophila,facultative anaerobe,Negative,Anaerobes
5012,Pantoea calida,facultative anaerobe,Negative,Anaerobes
5009,Pantoea deleyi,facultative anaerobe,Negative,Anaerobes
5010,Pantoea eucalypti,facultative anaerobe,Negative,Anaerobes
5013,Pantoea gaviniae,facultative anaerobe,Negative,Anaerobes
23003,Pantoea rodasii,facultative anaerobe,Negative,Anaerobes
5011,Pantoea vagans,facultative anaerobe,Negative,Anaerobes
23005,Pantoea wallisii,facultative anaerobe,Negative,Anaerobes
12502,Parabacteroides chartae,"anaerobe, anaerobe",Negative,Anaerobes
24336,Parabacteroides chinchillae,"anaerobe, anaerobe",Negative,Anaerobes
12501,Parabacteroides gordonii,"anaerobe, anaerobe",Negative,Anaerobes
12498,Parabacteroides johnsonii,"anaerobe, anaerobe",Negative,Anaerobes
133179,Paraburkholderia caffeinilytica,facultative anaerobe,Negative,Anaerobes
140306,Paracandidimonas soli,facultative anaerobe,Negative,Anaerobes
133889,Paracoccus huijuniae,facultative anaerobe,Negative,Anaerobes
134209,Paraferrimonas sedimenticola,facultative anaerobe,Negative,Anaerobes
8214,Paramoritella alkaliphila,facultative anaerobe,Negative,Anaerobes
133938,Paramoritella sediminis,facultative anaerobe,Negative,Anaerobes
12569,Paraprevotella clara,"anaerobe, anaerobe",Negative,Anaerobes
12570,Paraprevotella xylaniphila,"anaerobe, anaerobe",Negative,Anaerobes
14013,Pararhodospirillum sulfurexigens,"obligate anaerobe, anaerobe",Negative,Anaerobes
17830,Parasutterella excrementihominis,"anaerobe, anaerobe",Negative,Anaerobes
133637,Parasutterella secunda,anaerobe,Negative,Anaerobes
140540,Paucibacter oligotrophus,"aerobe, anaerobe",Negative,Anaerobes
17147,Pectinatus brassicae,"anaerobe, anaerobe",Negative,Anaerobes
17146,Pectinatus haikarae,"anaerobe, anaerobe",Negative,Anaerobes
133950,Pectinatus sottacetonis,anaerobe,Negative,Anaerobes
23936,Pectobacterium aroidearum,facultative anaerobe,Negative,Anaerobes
134222,Pedobacter panaciterrae,facultative anaerobe,Negative,Anaerobes
23230,Pelagibaca bermudensis,facultative anaerobe,Negative,Anaerobes
134247,Pelagicoccus albus,facultative anaerobe,Negative,Anaerobes
4225,Pelobacter seleniigenes,"anaerobe, anaerobe",Negative,Anaerobes
133247,Pelobium manganitolerans,facultative anaerobe,Negative,Anaerobes
133737,Pelosinus defluvii,anaerobe,Negative,Anaerobes
2741,Peptoclostridium litorale,"anaerobe, obligate anaerobe",Negative,Anaerobes
133569,Persicobacter psychrovividus,facultative anaerobe,Negative,Anaerobes
12503,Petrimonas sulfuriphila,"anaerobe, anaerobe",Negative,Anaerobes
17051,Petrotoga halophila,"anaerobe, anaerobe",Negative,Anaerobes
17048,Petrotoga mexicana,"anaerobe, aerobe",Negative,Anaerobes
133546,Phaeochromatium fluminis,anaerobe,Negative,Anaerobes
133507,Phaeospirillum chandramohanii,anaerobe,Negative,Anaerobes
14026,Phaeovibrio sulfidiphilus,anaerobe,Negative,Anaerobes
23016,Phaseolibacter flectens,facultative anaerobe,Negative,Anaerobes
2342,Phenylobacterium lituiforme,facultative anaerobe,Negative,Anaerobes
18135,Phocaeicola abscessus,"anaerobe, anaerobe",Negative,Anaerobes
17648,Phorcysia thermohydrogeniphila,"anaerobe, anaerobe",Negative,Anaerobes
134148,Photobacterium aplysiae,facultative anaerobe,Negative,Anaerobes
17232,Photobacterium frigidiphilum,facultative anaerobe,Negative,Anaerobes
17233,Photobacterium ganghwense,facultative anaerobe,Negative,Anaerobes
17226,Photobacterium halotolerans,facultative anaerobe,Negative,Anaerobes
130749,Photobacterium jeanii,facultative anaerobe,Negative,Anaerobes
17234,Photobacterium lutimaris,anaerobe,Negative,Anaerobes
140479,Photobacterium proteolyticum,facultative anaerobe,Negative,Anaerobes
17239,Photobacterium swingsii,facultative anaerobe,Negative,Anaerobes
361,Pigmentiphaga litoralis,facultative anaerobe,Negative,Anaerobes
133341,Pleomorphochaeta caudata,obligate anaerobe,Negative,Anaerobes
130688,Pleomorphochaeta multiformis,"anaerobe, anaerobe",Negative,Anaerobes
13856,Pontibaca methylaminivorans,facultative anaerobe,Negative,Anaerobes
133147,Pontibacter litorisediminis,anaerobe,Negative,Anaerobes
12513,Porphyromonas bennonis,"anaerobe, anaerobe",Negative,Anaerobes
133139,Porphyromonas loveana,obligate anaerobe,Negative,Anaerobes
12562,Prevotella amnii,"anaerobe, anaerobe",Negative,Anaerobes
